Publisher Sales,,,,,,,,,,,31 March 2025,,,
,,,,,,,,,,,,,,
CLIC BCoW,,,,,,,,,,, 1 / 1,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,CLLC\KNKADMIN,,,
,,,,,,,,,,,,,,
Report Filters: Start Date: 01/03/25 End Date: 31/03/25,,,,,,,,,,,,,,
Imprint,Product No.,Product Description,,Customer,Pub Date,Pub Price,Current Inventory,Quantity,Gross Value,Net Value,,Sales Discount,Pay-to Publisher,BCW Commission
,,,,,,,,,,,,,,
ATEB1 Atebol,,,,,,,,,,,,,,
Atebol,9781801064477,Gormod o ddyn,,J S PETERS & SON,25/02/2025,8.99,143,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064477,Gormod o ddyn,,WATERSTONE'S BOOK HUB-SORTER,25/02/2025,8.99,143,2,17.98,11.69,,35.00,9.63,2.06
Atebol,9781801064477,Gormod o ddyn,,WATERSTONE'S BOOK HUB-SORTER,25/02/2025,8.99,143,4,35.96,23.37,,35.00,19.26,4.11
Atebol,9781801064477,Gormod o ddyn,,THE GREAT OAK BOOKSHOP (POWYS LIBRARIES),25/02/2025,8.99,143,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064477,Gormod o ddyn,,BROWSERS BOOKSHOP,25/02/2025,8.99,143,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SIOP CLWYD,25/02/2025,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,AWEN MENAI,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,AWEN MENAI,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,AWEN MENAI,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SIOP CWLWM,25/02/2025,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,AWEN MEIRION,25/02/2025,8.99,242,11,98.89,65.93,,33.33,54.33,11.60
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,AWEN MEIRION,25/02/2025,8.99,242,11,98.89,65.93,,33.33,54.33,11.60
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,AWEN MEIRION,25/02/2025,8.99,242,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SIOP INC,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SIOP Y PENTAN,26/11/2024,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,CABAN,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SIOP Y SISWRN,25/02/2025,8.99,242,10,89.90,59.94,,33.33,49.39,10.55
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SIOP Y SISWRN,25/02/2025,8.99,242,6,53.94,35.96,,33.33,29.63,6.33
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,AWEN TEIFI,26/11/2024,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,VICTORIA BOOKSHOP LIMITED,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SAIN - SIOP NA-NOG,26/11/2024,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,CWPWRDD CORNEL-AM,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,CWPWRDD CORNEL-AM,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,GRIFFIN BOOKS,26/11/2024,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,NICKLEBYS (BRIDGEND LIBRARY),26/11/2024,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,GWISGO BOOKWORM,25/02/2025,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,PALAS PRINT,26/11/2024,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,MERTHYR TYDFIL COUNTY BOROUGH COUNCIL,25/02/2025,8.99,242,1,8.99,7.64,,15.00,4.94,2.70
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,LLAWN CARIAD,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,CYFOES,25/02/2025,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SIOP TY TAWE,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,GARDNERS BOOKS LTD,25/02/2025,8.99,242,10,89.90,58.43,,35.00,48.15,10.28
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,PRIFYSGOL ABERTAWE,25/02/2025,8.99,242,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,BOOKS PLUS CARDIFF,25/02/2025,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,J S PETERS & SON,25/02/2025,8.99,242,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SAIN - SIOP NA-NOG,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SAIN - SIOP NA-NOG,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,AERON BOOKSELLERS,25/02/2025,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SIOP OGWEN,25/02/2025,8.99,242,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,CWTSH GLOYN,25/02/2025,8.99,242,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,GARDNERS BOOKS LTD,25/02/2025,8.99,242,1,8.99,5.84,,35.00,4.81,1.03
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,J S PETERS & SON,25/02/2025,8.99,242,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,SIOP CWLWM,25/02/2025,8.99,242,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,THE GREAT OAK BOOKSHOP (POWYS LIBRARIES),25/02/2025,8.99,242,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801064484,Dydy Danny Chung a Maths Ddim yn Ffrindiau,,J S PETERS & SON,25/02/2025,8.99,242,6,53.94,35.96,,33.33,29.63,6.33
Atebol,9781801064491,Julian yn y Briodas  ,,GAYBERYSTWYTH BOOKS,14/11/2024,7.99,167,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801064491,Julian yn y Briodas  ,,J S PETERS & SON,14/11/2024,7.99,167,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801064491,Julian yn y Briodas  ,,SAIN - SIOP NA-NOG,14/11/2024,7.99,167,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801064491,Julian yn y Briodas  ,,SAIN - SIOP NA-NOG,14/11/2024,7.99,167,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801064491,Julian yn y Briodas  ,,J S PETERS & SON,14/11/2024,7.99,167,3,23.97,15.98,,33.33,13.17,2.81
Atebol,9781801064491,Julian yn y Briodas  ,,SAIN - SIOP NA-NOG,14/11/2024,7.99,167,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801064491,Julian yn y Briodas  ,,GAYBERYSTWYTH BOOKS,14/11/2024,7.99,167,9,71.91,47.94,,33.33,39.50,8.44
Atebol,9781801064491,Julian yn y Briodas  ,,GAYBERYSTWYTH BOOKS,14/11/2024,7.99,167,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801064491,Julian yn y Briodas  ,,SIOP INC,14/11/2024,7.99,167,-3,-23.97,-15.98,,33.33,-13.17,-2.81
Atebol,9781801064491,Julian yn y Briodas  ,,TEGANNAU ALBATROS TOYS,14/11/2024,7.99,167,-2,-15.98,-10.65,,33.33,-8.78,-1.87
Atebol,9781801064491,Julian yn y Briodas  ,,SAIN - SIOP NA-NOG,14/11/2024,7.99,167,-1,-7.99,-4.39,,45.06,-3.62,-0.77
Atebol,9781801064491,Julian yn y Briodas  ,,SIOP CLWYD,14/11/2024,7.99,167,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801064491,Julian yn y Briodas  ,,SIOP CLWYD,14/11/2024,7.99,167,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SIOP Y SISWRN,28/10/2024,8.99,202,6,53.94,35.96,,33.33,29.63,6.33
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SIOP Y SISWRN,11/03/2025,8.99,202,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,AWEN MEIRION,28/10/2024,8.99,202,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,AWEN MEIRION,28/10/2024,8.99,202,13,116.87,77.92,,33.33,64.21,13.71
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,AWEN MEIRION,11/03/2025,8.99,202,13,116.87,77.92,,33.33,64.21,13.71
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,AWEN MEIRION,11/03/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SAIN - SIOP NA-NOG,28/10/2024,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SAIN - SIOP NA-NOG,28/11/2024,8.99,202,5,44.95,29.97,,33.33,24.70,5.27
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,CYFOES,25/02/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,BOOKS PLUS CARDIFF,25/02/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,WATERSTONE'S BOOK HUB-SORTER,25/02/2025,8.99,202,1,8.99,5.84,,35.00,4.81,1.03
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,CABAN,25/02/2025,8.99,202,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,ABERGLASNEY RESTORATION TRUST,25/02/2025,8.99,202,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,"SWYDDFA BOST, FELIN-FACH",11/03/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,GARDNERS BOOKS LTD,28/10/2024,8.99,202,10,89.90,58.43,,35.00,48.15,10.28
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SIOP TY TAWE,28/10/2024,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,CWPWRDD CORNEL-AM,28/10/2024,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,INC (LLYFRGELL),28/10/2024,8.99,202,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SIOP INC,28/10/2024,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SIOP INC,28/10/2024,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,J S PETERS & SON,25/02/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni  ,,J S PETERS & SON,11/03/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,PALAS PRINT,28/10/2024,8.99,202,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,PALAS PRINT,25/02/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SIOP Y PENTAN,28/10/2024,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,CANT A MIL,25/02/2025,8.99,202,5,44.95,29.97,,33.33,24.70,5.27
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SIOP CWLWM,11/03/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,COFION CYNNES,11/03/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,VICTORIA BOOKSHOP LIMITED,28/10/2024,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,AWEN TEIFI,28/10/2024,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni  ,,SAIN - SIOP NA-NOG,11/03/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,LLYFRGELL GENEDLAETHOL CYMRU,28/11/2024,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,AMGUEDDFA CEREDIGION MUSEUM,11/03/2025,8.99,202,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,AWEN MENAI,28/10/2024,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,AWEN MENAI,25/02/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni  ,,SAIN - SIOP NA-NOG,11/03/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SIOP CLWYD,25/02/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,PRIFYSGOL ABERTAWE,25/02/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,PRIFYSGOL ABERTAWE,25/02/2025,8.99,202,8,71.92,47.95,,33.33,39.51,8.44
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,ELFAIR,28/10/2024,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,ELFAIR,11/03/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,BOOKISH,25/02/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,GWISGO BOOKWORM,11/03/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,GRIFFIN BOOKS,25/02/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,AERON BOOKSELLERS,25/02/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,SIOP OGWEN,25/02/2025,8.99,202,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801064507,Ein Cymru ni  ,,SIOP Y SISWRN,11/03/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,CWTSH GLOYN,28/10/2024,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni  ,,Llên Llŷn,11/03/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni  ,,SIOP EIFIONYDD (LLYFRAU),11/03/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,LLAWN CARIAD,25/02/2025,8.99,202,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801064507,Ein Cymru ni  ,,CWTSH GLOYN,11/03/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni  ,,THE GREAT OAK BOOKSHOP (POWYS LIBRARIES),11/03/2025,8.99,202,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801064507,Ein Cymru ni  ,,BYS A BAWD,11/03/2025,8.99,202,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064507,Ein Cymru ni  ,,BROWSERS BOOKSHOP,11/03/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni  ,,SIOP Y SISWRN,11/03/2025,8.99,202,6,53.94,35.96,,33.33,29.63,6.33
Atebol,9781801064507,Ein Cymru ni  ,,CABAN,11/03/2025,8.99,202,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064507,Ein Cymru ni  ,,PEN'RALLT GALLERY BOOKSHOP,11/03/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,NICKLEBYS (BRIDGEND LIBRARY),28/10/2024,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni  ,,CYNGOR SIR CAERFYRDDIN,11/03/2025,8.99,202,30,269.70,229.24,,15.00,148.34,80.90
Atebol,9781801064507,Ein Cymru ni - Straeon am Amrywiaeth a Pherthyn,,TENBY BOOKSHOP,28/10/2024,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni  ,,SIOP OGWEN,11/03/2025,8.99,202,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064507,Ein Cymru ni  ,,CABAN,11/03/2025,8.99,202,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,AWEN MEIRION,28/10/2024,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,AWEN MEIRION,11/03/2025,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,SAIN - SIOP NA-NOG,28/10/2024,8.99,171,6,53.94,35.96,,33.33,29.63,6.33
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,WATERSTONE'S BOOK HUB,25/02/2025,8.99,171,12,107.88,70.12,,35.00,57.78,12.34
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,BOOKS PLUS CARDIFF,25/02/2025,8.99,171,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,CABAN,25/02/2025,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,ABERGLASNEY RESTORATION TRUST,25/02/2025,8.99,171,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,GARDNERS BOOKS LTD,28/10/2024,8.99,171,10,89.90,58.43,,35.00,48.15,10.28
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,SIOP TY TAWE,11/03/2025,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,INC (LLYFRGELL),28/11/2024,8.99,171,4,35.96,23.97,,33.33,19.75,4.22
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,SIOP INC,25/02/2025,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,J S PETERS & SON,28/10/2024,8.99,171,16,143.84,95.90,,33.33,79.02,16.88
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,J S PETERS & SON,25/02/2025,8.99,171,6,53.94,35.96,,33.33,29.63,6.33
Atebol,9781801064514,We are Wales  ,,J S PETERS & SON,11/03/2025,8.99,171,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064514,We are Wales  ,,COVER TO COVER,11/03/2025,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,PALAS PRINT,28/10/2024,8.99,171,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,CANT A MIL,28/10/2024,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,COFION CYNNES,28/11/2024,8.99,171,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,LLYFRGELL GENEDLAETHOL CYMRU,28/11/2024,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,AMGUEDDFA CEREDIGION MUSEUM,11/03/2025,8.99,171,3,26.97,17.98,,33.33,14.82,3.16
Atebol,9781801064514,We are Wales  ,,THE LITERATURE LABORATORY,11/03/2025,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,ELFAIR,28/10/2024,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,BOOKISH,25/02/2025,8.99,171,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,GWISGO BOOKWORM,11/03/2025,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,GRIFFIN BOOKS,25/02/2025,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,AERON BOOKSELLERS,25/02/2025,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,THE DRAGON'S GARDEN,28/10/2024,8.99,171,1,8.99,5.99,,33.33,4.94,1.05
Atebol,9781801064514,We are Wales  ,,WATERSTONE'S BOOK HUB-SORTER,11/03/2025,8.99,171,1,8.99,5.84,,35.00,4.81,1.03
Atebol,9781801064514,We are Wales - Stories of Diversity and Belonging,,TENBY BOOKSHOP,28/10/2024,8.99,171,2,17.98,11.99,,33.33,9.88,2.11
Atebol,9781801064514,We are Wales  ,,WATERSTONE'S ABERGAVENNY 691,11/03/2025,8.99,171,3,26.97,17.53,,35.00,14.44,3.09
Atebol,9781801064521,Marv a'r Robot Mawr  ,,CABAN,19/11/2024,7.99,149,13,103.87,69.25,,33.33,57.06,12.19
Atebol,9781801064521,Marv a'r Robot Mawr  ,,J S PETERS & SON,19/11/2024,7.99,149,4,31.96,21.31,,33.33,17.56,3.75
Atebol,9781801064521,Marv a'r Robot Mawr  ,,SAIN - SIOP NA-NOG,19/11/2024,7.99,149,5,39.95,26.63,,33.33,21.94,4.69
Atebol,9781801064521,Marv a'r Robot Mawr  ,,SAIN - SIOP NA-NOG,19/11/2024,7.99,149,6,47.94,31.96,,33.33,26.34,5.62
Atebol,9781801064521,Marv a'r Robot Mawr  ,,J S PETERS & SON,19/11/2024,7.99,149,6,47.94,31.96,,33.33,26.34,5.62
Atebol,9781801064521,Marv a'r Robot Mawr  ,,ELFAIR,19/11/2024,7.99,149,1,7.99,5.33,,33.33,4.39,0.94
Atebol,9781801064521,Marv a'r Robot Mawr  ,,Llên Llŷn,19/11/2024,7.99,149,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801064521,Marv a'r Robot Mawr  ,,SIOP INC,19/11/2024,7.99,149,2,15.98,10.65,,33.33,8.78,1.87
Atebol,9781801064521,Marv a'r Robot Mawr  ,,LLYFRGELL GENEDLAETHOL CYMRU,19/11/2024,7.99,149,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801064521,Marv a'r Robot Mawr  ,,SIOP CLWYD,19/11/2024,7.99,149,-1,-7.99,-5.33,,33.33,-4.39,-0.94
Atebol,9781801064521,Marv a'r Robot Mawr  ,,AWEN MEIRION,19/11/2024,7.99,149,-1,-7.99,-5.33,,33.33,-4.39,-0.94
